Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,17,20,7.6923076923076925,12.535612535612536,146.980056980057,146.980056980057,オレンジ・エピソード,大関英里、駒形友梨、小岩井ことり、雨宮天、木戸衣吹、浜崎奈々、斉藤佑圭、南早紀
1,18,21,7.6923076923076925,12.82051282051282,159.8005698005698,159.8005698005698,サウンド・オブ・ビギニング,Machico、麻倉もも、中村温姫、渡部優衣、野村香菜子、稲川英里、桐谷蝶々、渡部恵子
1,19,18,8.0,13.62962962962963,173.43019943019942,173.43019943019942,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
1,20,17,8.0,13.925925925925926,187.35612535612535,187.35612535612535,リベレイシング／アロン -LiberaSing Along-,諏訪彩花、小岩井ことり、田村奈央、髙橋ミナミ
1,21,12,8.25,14.666666666666666,202.022792022792,202.022792022792,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
1,22,11,8.333333333333334,15.12345679012346,217.14624881291547,217.14624881291547,Like twinkling STARS,山崎はるか、藤井ゆきよ、小笠原早紀、原嶋あかり、郁原ゆう、末柄里恵、近藤唯、山口立花子、香里有佐
1,23,6,10.0,18.51851851851852,235.664767331434,235.664767331434,アイドルは、かく語りき,村川梨衣
1,24,5,10.0,18.88888888888889,254.5536562203229,254.5536562203229,わたしは花、あなたは太陽,伊藤美来、髙橋ミナミ、渡部恵子
1,25,2,10.0,19.25925925925926,273.81291547958216,273.81291547958216,Dual Style Idol,戸田めぐみ
1,26,9,10.0,19.629629629629626,293.4425451092118,293.4425451092118,美！美！美！ビルドUP!!,上田麗奈
1,27,8,10.0,20.0,313.4425451092118,313.4425451092118,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,1,40,6.0,6.222222222222221,6.222222222222221,319.664767331434,dans l'obscurité,夏川椎菜、中村温姫、伊藤美来、阿部里果、斉藤佑圭
2,2,44,6.0,6.444444444444444,12.666666666666664,326.10921177587846,Special Wonderful Smile,麻倉もも、田村奈央、桐谷蝶々、近藤唯
2,3,62,6.0,6.666666666666667,19.333333333333332,332.77587844254515,産声とクラブ,麻倉もも、中村温姫、上田麗奈
2,4,59,6.0,6.888888888888889,26.22222222222222,339.66476733143406,恋のLesson初級編,Machico
2,5,38,6.0,7.111111111111111,33.33333333333333,346.77587844254515,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
2,6,47,6.0,7.333333333333334,40.666666666666664,354.10921177587846,WHY?,山口立花子
2,7,65,6.0,7.555555555555555,48.22222222222222,361.664767331434,（※「悪役？令嬢」楽曲）,田所あずさ、村川梨衣、木戸衣吹
2,8,57,6.0,7.777777777777778,56.0,369.4425451092118,俠気乱舞,田村奈央、稲川英里、浜崎奈々、渡部恵子、愛美
2,9,34,6.4,8.533333333333333,64.53333333333333,377.97587844254514,Clover's Cry 〜神と神降ろしの少女〜,田村奈央、渡部優衣、髙橋ミナミ、稲川英里
2,10,36,6.4,8.77037037037037,73.3037037037037,386.7462488129155,Girl meets Wonder,諏訪彩花、麻倉もも、斉藤佑圭、渡部恵子
2,11,33,6.5,9.148148148148149,82.45185185185186,395.89439696106365,Do the IDOL!! 〜断崖絶壁チュパカブラ〜,Machico、伊藤美来、小岩井ことり、郁原ゆう、斉藤佑圭
2,12,32,6.6,9.533333333333333,91.98518518518519,405.427730294397,ワールド・アスレチック・COOK-KING 〜勝者必食！？スポ食の秋〜,大関英里、原嶋あかり、戸田めぐみ、近藤唯
2,13,30,6.923076923076923,10.256410256410255,102.24159544159545,415.6841405508073,Supersonic Booster!,角元明日香、夏川椎菜、伊藤美来、上田麗奈、田村奈央、髙橋ミナミ、阿部里果、平山笑美、愛美
2,14,25,7.0,10.62962962962963,112.87122507122508,426.3137701804369,piece of cake,雨宮天、平山笑美
2,15,24,7.0,10.88888888888889,123.76011396011397,437.2026590693258,Decided,諏訪彩花、髙橋ミナミ
2,16,22,7.0,11.148148148148149,134.9082621082621,448.35080721747397,...In The Name Of。 ...LOVE?,阿部里果
2,17,28,7.0,11.407407407407408,146.31566951566953,459.75821462488136,ビギナーズ☆ストライク,斉藤佑圭
2,18,19,8.0,13.333333333333332,159.64900284900287,473.0915479582147,解夏傀儡,原嶋あかり、髙橋ミナミ、阿部里果、渡部恵子
2,19,16,8.0,13.62962962962963,173.2786324786325,486.7211775878443,ミスティック・セレモニーへの招待状,Machico、小岩井ことり、木戸衣吹、平山笑美
2,20,14,8.0,13.925925925925926,187.2045584045584,500.6471035137702,Dance in the Light,駒形友梨、戸田めぐみ、山口立花子、斉藤佑圭
2,21,15,8.0,14.222222222222221,201.42678062678064,514.8693257359924,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,22,13,8.25,14.972222222222223,216.39900284900287,529.8415479582146,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
2,23,3,10.0,18.51851851851852,234.91752136752137,548.3600664767331,Sing a Wing Song,種田梨沙
2,24,4,10.0,18.88888888888889,253.80641025641026,567.248955365622,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,1,10.0,19.25925925925926,273.0656695156695,586.5082146248812,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
2,26,7,10.0,19.629629629629626,292.69529914529915,606.1378442545109,エンダーエンダー,Machico、麻倉もも、中村温姫、戸田めぐみ、平山笑美
2,27,10,10.0,20.0,312.69529914529915,626.1378442545109,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
