Day,曲順,候補曲ID,披露期待ポイント,曲順補正済み披露期待ポイント,日付別補正済みポイント累計,補正済みポイント累計,楽曲名,キャスト
1,17,23,7.0,11.407407407407408,113.77492877492878,113.77492877492878,Cut. Cut. Cut.,阿部里果、渡部恵子
1,18,39,6.0,10.0,123.77492877492878,123.77492877492878,CHEER UP! HEARTS UP!,夏川椎菜、木戸衣吹、愛美
1,19,26,7.0,11.925925925925926,135.7008547008547,135.7008547008547,あのね、聞いてほしいことがあるんだ,田村奈央
1,20,29,7.0,12.185185185185185,147.8860398860399,147.8860398860399,空想文学少女,伊藤美来
1,21,21,7.6923076923076925,13.675213675213675,161.56125356125358,161.56125356125358,サウンド・オブ・ビギニング,Machico、麻倉もも、中村温姫、渡部優衣、野村香菜子、稲川英里、桐谷蝶々、渡部恵子
1,22,20,7.6923076923076925,13.960113960113961,175.52136752136755,175.52136752136755,オレンジ・エピソード,大関英里、駒形友梨、小岩井ことり、雨宮天、木戸衣吹、浜崎奈々、斉藤佑圭、南早紀
1,23,11,8.333333333333334,15.4320987654321,190.95346628679965,190.95346628679965,Like twinkling STARS,山崎はるか、藤井ゆきよ、小笠原早紀、原嶋あかり、郁原ゆう、末柄里恵、近藤唯、山口立花子、香里有佐
1,24,22,7.0,13.222222222222221,204.17568850902188,204.17568850902188,...In The Name Of。 ...LOVE?,阿部里果
1,25,59,6.0,11.555555555555557,215.73124406457742,215.73124406457742,恋のLesson初級編,Machico
1,26,28,7.0,13.74074074074074,229.47198480531816,229.47198480531816,ビギナーズ☆ストライク,斉藤佑圭
1,27,13,8.25,16.5,245.97198480531816,245.97198480531816,花びらメモリーズ,大関英里、藤井ゆきよ、渡部恵子、南早紀
2,1,153,3.0,3.1111111111111107,3.1111111111111107,249.08309591642927,待ちぼうけのLacrima,駒形友梨、平山笑美、愛美
2,2,41,6.0,6.444444444444444,9.555555555555554,255.52754036087373,dear...,髙橋ミナミ
2,3,87,4.5,5.0,14.555555555555554,260.52754036087373,KING of SPADE,小笠原早紀、末柄里恵、南早紀
2,4,116,4.0,4.592592592592593,19.148148148148145,265.12013295346634,オーディナリィ・クローバー,田所あずさ、夏川椎菜、桐谷蝶々、山口立花子、香里有佐
2,5,38,6.0,7.111111111111111,26.259259259259256,272.2312440645774,Bonnes! Bonnes!! Vacances!!!,Machico、大関英里、浜崎奈々
2,6,68,5.0,6.111111111111112,32.37037037037037,278.3423551756885,catch my feeling,中村温姫、村川梨衣、渡部優衣、野村香菜子、髙橋ミナミ、渡部恵子
2,7,144,3.0,3.7777777777777777,36.148148148148145,282.1201329534663,アニマル☆ステイション！,原嶋あかり
2,8,52,6.0,7.777777777777778,43.925925925925924,289.89791073124405,ショコラブル＊イブ,山崎はるか、藤井ゆきよ、小笠原早紀、夏川椎菜、駒形友梨
2,9,64,6.0,8.0,51.925925925925924,297.89791073124405,赤い世界が消える頃,大関英里、木戸衣吹、阿部里果、近藤唯、平山笑美
2,10,58,6.0,8.222222222222221,60.148148148148145,306.1201329534663,創造は始まりの風を連れて,麻倉もも、中村温姫、伊藤美来、村川梨衣、小岩井ことり
2,11,34,6.4,9.007407407407408,69.15555555555555,315.1275403608737,Clover's Cry 〜神と神降ろしの少女〜,田村奈央、渡部優衣、髙橋ミナミ、稲川英里
2,12,133,3.8076923076923075,5.5,74.65555555555555,320.6275403608737,ダイヤモンド・クラリティ,山崎はるか、Machico、種田梨沙、藤井ゆきよ、諏訪彩花、桐谷蝶々、山口立花子、渡部恵子、香里有佐
2,13,131,4.0,5.925925925925926,80.58148148148148,326.5534662867996,餞の鳥,田所あずさ、愛美
2,14,51,6.0,9.11111111111111,89.69259259259259,335.6645773979107,ゲキテキ！ムテキ！恋したい！,角元明日香、中村温姫、原嶋あかり
2,15,63,6.0,9.333333333333334,99.02592592592592,344.997910731244,矛盾の月,小岩井ことり、郁原ゆう、南早紀
2,16,31,6.666666666666667,10.617283950617285,109.64320987654321,355.6151946818613,聖ミリオン女学園校歌,近藤唯、斉藤佑圭
2,17,43,6.0,9.777777777777779,119.42098765432098,365.39297245963905,Precious Grain,田所あずさ
2,18,12,8.25,13.749999999999998,133.17098765432098,379.14297245963905,クルリウタ,角元明日香、小笠原早紀、雨宮天、野村香菜子、香里有佐
2,19,18,8.0,13.62962962962963,146.8006172839506,392.7726020892687,夢みがちBride,上田麗奈、渡部優衣、桐谷蝶々、阿部里果
2,20,15,8.0,13.925925925925926,160.72654320987652,406.6985280151946,Vacation VS Summer 〜ナツとヤスミのアンビバレント！〜,諏訪彩花、稲川英里、浜崎奈々、南早紀
2,21,2,10.0,17.77777777777778,178.5043209876543,424.47630579297237,Dual Style Idol,戸田めぐみ
2,22,10,10.0,18.14814814814815,196.65246913580245,442.6244539411205,ミステイク・マーダー！,山崎はるか、種田梨沙、伊藤美来、雨宮天、末柄里恵
2,23,9,10.0,18.51851851851852,215.17098765432098,461.14297245963905,美！美！美！ビルドUP!!,上田麗奈
2,24,4,10.0,18.88888888888889,234.05987654320987,480.03186134852797,Unknown Boxの開き方,角元明日香、諏訪彩花、郁原ゆう、田村奈央、斉藤佑圭
2,25,6,10.0,19.25925925925926,253.31913580246913,499.2911206077872,アイドルは、かく語りき,村川梨衣
2,26,8,10.0,19.629629629629626,272.94876543209875,518.9207502374169,オレンジノキオク,種田梨沙、藤井ゆきよ、伊藤美来、稲川英里、末柄里恵
2,27,1,10.0,20.0,292.94876543209875,538.9207502374169,Clover Days,麻倉もも、上田麗奈、雨宮天、木戸衣吹
